Type,Code,Description,Injury,Injury Dx
D,S42254B,"Nondisp fx of greater tuberosity of r humer, init for opn fx", ,Y
D,S42255A,"Nondisp fx of greater tuberosity of left humerus, init      ", ,Y
D,S42255B,"Nondisp fx of greater tuberosity of l humer, init for opn fx", ,Y
D,S42256A,"Nondisp fx of greater tuberosity of unsp humerus, init      ", ,Y
D,S42256B,"Nondisp fx of greater tuberosity of unsp humer, 7thB        ", ,Y
D,S42261A,"Disp fx of lesser tuberosity of right humerus, init         ", ,Y
D,S42261B,"Disp fx of lesser tuberosity of r humerus, init for opn fx  ", ,Y
D,S42262A,"Disp fx of lesser tuberosity of left humerus, init          ", ,Y
D,S42262B,"Disp fx of lesser tuberosity of l humerus, init for opn fx  ", ,Y
D,S42263A,"Disp fx of lesser tuberosity of unsp humerus, init          ", ,Y
D,S42263B,"Disp fx of lesser tuberosity of unsp humer, init for opn fx ", ,Y
D,S42264A,"Nondisp fx of lesser tuberosity of right humerus, init      ", ,Y
D,S42264B,"Nondisp fx of lesser tuberosity of r humer, init for opn fx ", ,Y
D,S42265A,"Nondisp fx of lesser tuberosity of left humerus, init       ", ,Y
D,S42265B,"Nondisp fx of lesser tuberosity of l humer, init for opn fx ", ,Y
D,S42266A,"Nondisp fx of lesser tuberosity of unsp humerus, init       ", ,Y
D,S42266B,"Nondisp fx of less tuberosity of unsp humer, init for opn fx", ,Y
D,S42271A,"Torus fracture of upper end of right humerus, init          ", ,Y
D,S42272A,"Torus fracture of upper end of left humerus, init           ", ,Y
D,S42279A,"Torus fracture of upper end of unsp humerus, init           ", ,Y
D,S42291A,"Oth disp fx of upper end of right humerus, init for clos fx ", ,Y
D,S42291B,"Oth disp fx of upper end of right humerus, init for opn fx  ", ,Y
D,S42292A,"Oth disp fx of upper end of left humerus, init for clos fx  ", ,Y
D,S42292B,"Oth disp fx of upper end of left humerus, init for opn fx   ", ,Y
D,S42293A,"Oth disp fx of upper end of unsp humerus, init for clos fx  ", ,Y
D,S42293B,"Oth disp fx of upper end of unsp humerus, init for opn fx   ", ,Y
D,S42294A,"Oth nondisp fx of upper end of right humerus, init          ", ,Y
D,S42294B,"Oth nondisp fx of upper end of r humerus, init for opn fx   ", ,Y
D,S42295A,"Oth nondisp fx of upper end of left humerus, init           ", ,Y
D,S42295B,"Oth nondisp fx of upper end of left humerus, init for opn fx", ,Y
D,S42296A,"Oth nondisp fx of upper end of unsp humerus, init           ", ,Y
D,S42296B,"Oth nondisp fx of upper end of unsp humerus, init for opn fx", ,Y
D,S42301A,"Unsp fracture of shaft of humerus, right arm, init          ", ,Y
D,S42301B,"Unsp fx shaft of humerus, right arm, init for opn fx        ", ,Y
D,S42302A,"Unsp fracture of shaft of humerus, left arm, init           ", ,Y
D,S42302B,"Unsp fracture of shaft of humerus, left arm, init for opn fx", ,Y
D,S42309A,"Unsp fracture of shaft of humerus, unsp arm, init           ", ,Y
D,S42309B,"Unsp fracture of shaft of humerus, unsp arm, init for opn fx", ,Y
D,S42311A,"Greenstick fracture of shaft of humerus, right arm, init    ", ,Y
D,S42312A,"Greenstick fracture of shaft of humerus, left arm, init     ", ,Y
D,S42319A,"Greenstick fracture of shaft of humerus, unsp arm, init     ", ,Y
D,S42321A,"Displaced transverse fx shaft of humerus, right arm, init   ", ,Y
D,S42321B,"Displ transverse fx shaft of humer, r arm, init for opn fx  ", ,Y
D,S42322A,"Displaced transverse fx shaft of humerus, left arm, init    ", ,Y
D,S42322B,"Displ transverse fx shaft of humer, l arm, init for opn fx  ", ,Y
D,S42323A,"Displaced transverse fx shaft of humerus, unsp arm, init    ", ,Y
D,S42323B,"Displ transverse fx shaft of humer, unsp arm, 7thB          ", ,Y
D,S42324A,"Nondisp transverse fx shaft of humerus, right arm, init     ", ,Y
D,S42324B,"Nondisp transverse fx shaft of humer, r arm, init for opn fx", ,Y
D,S42325A,"Nondisp transverse fx shaft of humerus, left arm, init      ", ,Y
D,S42325B,"Nondisp transverse fx shaft of humer, l arm, init for opn fx", ,Y
D,S42326A,"Nondisp transverse fx shaft of humerus, unsp arm, init      ", ,Y
D,S42326B,"Nondisp transverse fx shaft of humer, unsp arm, 7thB        ", ,Y
D,S42331A,"Displaced oblique fx shaft of humerus, right arm, init      ", ,Y
D,S42331B,"Displ oblique fx shaft of humer, right arm, init for opn fx ", ,Y
D,S42332A,"Displaced oblique fx shaft of humerus, left arm, init       ", ,Y
D,S42332B,"Displ oblique fx shaft of humerus, left arm, init for opn fx", ,Y
D,S42333A,"Displaced oblique fx shaft of humerus, unsp arm, init       ", ,Y
D,S42333B,"Displ oblique fx shaft of humerus, unsp arm, init for opn fx", ,Y
D,S42334A,"Nondisp oblique fx shaft of humerus, right arm, init        ", ,Y
D,S42334B,"Nondisp oblique fx shaft of humer, r arm, init for opn fx   ", ,Y
D,S42335A,"Nondisp oblique fracture of shaft of humerus, left arm, init", ,Y
D,S42335B,"Nondisp oblique fx shaft of humer, left arm, init for opn fx", ,Y
D,S42336A,"Nondisp oblique fracture of shaft of humerus, unsp arm, init", ,Y
D,S42336B,"Nondisp oblique fx shaft of humer, unsp arm, init for opn fx", ,Y
D,S42341A,"Displaced spiral fx shaft of humerus, right arm, init       ", ,Y
D,S42341B,"Displ spiral fx shaft of humerus, right arm, init for opn fx", ,Y
D,S42342A,"Displaced spiral fx shaft of humerus, left arm, init        ", ,Y
D,S42342B,"Displ spiral fx shaft of humerus, left arm, init for opn fx ", ,Y
D,S42343A,"Displaced spiral fx shaft of humerus, unsp arm, init        ", ,Y
D,S42343B,"Displ spiral fx shaft of humerus, unsp arm, init for opn fx ", ,Y
D,S42344A,"Nondisp spiral fracture of shaft of humerus, right arm, init", ,Y
D,S42344B,"Nondisp spiral fx shaft of humer, right arm, init for opn fx", ,Y
D,S42345A,"Nondisp spiral fracture of shaft of humerus, left arm, init ", ,Y
D,S42345B,"Nondisp spiral fx shaft of humer, left arm, init for opn fx ", ,Y
D,S42346A,"Nondisp spiral fracture of shaft of humerus, unsp arm, init ", ,Y
D,S42346B,"Nondisp spiral fx shaft of humer, unsp arm, init for opn fx ", ,Y
D,S42351A,"Displaced comminuted fx shaft of humerus, right arm, init   ", ,Y
D,S42351B,"Displ commnt fx shaft of humerus, right arm, init for opn fx", ,Y
D,S42352A,"Displaced comminuted fx shaft of humerus, left arm, init    ", ,Y
D,S42352B,"Displ commnt fx shaft of humerus, left arm, init for opn fx ", ,Y
D,S42353A,"Displaced comminuted fx shaft of humerus, unsp arm, init    ", ,Y
D,S42353B,"Displ commnt fx shaft of humerus, unsp arm, init for opn fx ", ,Y
D,S42354A,"Nondisp comminuted fx shaft of humerus, right arm, init     ", ,Y
D,S42354B,"Nondisp commnt fx shaft of humer, right arm, init for opn fx", ,Y
D,S42355A,"Nondisp comminuted fx shaft of humerus, left arm, init      ", ,Y
D,S42355B,"Nondisp commnt fx shaft of humer, left arm, init for opn fx ", ,Y
D,S42356A,"Nondisp comminuted fx shaft of humerus, unsp arm, init      ", ,Y
D,S42356B,"Nondisp commnt fx shaft of humer, unsp arm, init for opn fx ", ,Y
D,S42361A,"Displaced segmental fx shaft of humerus, right arm, init    ", ,Y
D,S42361B,"Displ seg fx shaft of humerus, right arm, init for opn fx   ", ,Y
D,S42362A,"Displaced segmental fx shaft of humerus, left arm, init     ", ,Y
D,S42362B,"Displ seg fx shaft of humerus, left arm, init for opn fx    ", ,Y
D,S42363A,"Displaced segmental fx shaft of humerus, unsp arm, init     ", ,Y
D,S42363B,"Displ seg fx shaft of humerus, unsp arm, init for opn fx    ", ,Y
D,S42364A,"Nondisp segmental fx shaft of humerus, right arm, init      ", ,Y
D,S42364B,"Nondisp seg fx shaft of humerus, right arm, init for opn fx ", ,Y
D,S42365A,"Nondisp segmental fx shaft of humerus, left arm, init       ", ,Y
D,S42365B,"Nondisp seg fx shaft of humerus, left arm, init for opn fx  ", ,Y
D,S42366A,"Nondisp segmental fx shaft of humerus, unsp arm, init       ", ,Y
D,S42366B,"Nondisp seg fx shaft of humerus, unsp arm, init for opn fx  ", ,Y
D,S42391A,"Oth fracture of shaft of right humerus, init for clos fx    ", ,Y
D,S42391B,"Oth fracture of shaft of right humerus, init for opn fx     ", ,Y
D,S42392A,"Oth fracture of shaft of left humerus, init for clos fx     ", ,Y
D,S42392B,"Oth fracture of shaft of left humerus, init for opn fx      ", ,Y
D,S42399A,"Oth fracture of shaft of unsp humerus, init for clos fx     ", ,Y
D,S42399B,"Oth fracture of shaft of unsp humerus, init for opn fx      ", ,Y
D,S42401A,"Unsp fracture of lower end of right humerus, init           ", ,Y
D,S42401B,"Unsp fracture of lower end of right humerus, init for opn fx", ,Y
D,S42402A,"Unsp fracture of lower end of left humerus, init for clos fx", ,Y
D,S42402B,"Unsp fracture of lower end of left humerus, init for opn fx ", ,Y
D,S42409A,"Unsp fracture of lower end of unsp humerus, init for clos fx", ,Y
D,S42409B,"Unsp fracture of lower end of unsp humerus, init for opn fx ", ,Y
D,S42411A,"Displ simple suprcndl fx w/o intrcndl fx r humerus, init    ", ,Y
D,S42411B,"Displ simp suprcndl fx w/o intrcndl fx r humer, 7thB        ", ,Y
D,S42412A,"Displ simple suprcndl fx w/o intrcndl fx l humerus, init    ", ,Y
D,S42412B,"Displ simp suprcndl fx w/o intrcndl fx l humer, 7thB        ", ,Y
D,S42413A,"Displ simple suprcndl fx w/o intrcndl fx unsp humerus, init ", ,Y
D,S42413B,"Displ simp suprcndl fx w/o intrcndl fx unsp humer, 7thB     ", ,Y
D,S42414A,"Nondisp simple suprcndl fx w/o intrcndl fx r humerus, init  ", ,Y
D,S42414B,"Nondisp simp suprcndl fx w/o intrcndl fx r humer, 7thB      ", ,Y
D,S42415A,"Nondisp simple suprcndl fx w/o intrcndl fx l humerus, init  ", ,Y
D,S42415B,"Nondisp simp suprcndl fx w/o intrcndl fx l humer, 7thB      ", ,Y
D,S42416A,"Nondisp simple suprcndl fx w/o intrcndl fx unsp humer, init ", ,Y
D,S42416B,"Nondisp simp suprcndl fx w/o intrcndl fx unsp humer, 7thB   ", ,Y
D,S42421A,"Displ commnt suprcndl fx w/o intrcndl fx r humerus, init    ", ,Y
D,S42421B,"Displ commnt suprcndl fx w/o intrcndl fx r humer, 7thB      ", ,Y
D,S42422A,"Displ commnt suprcndl fx w/o intrcndl fx l humerus, init    ", ,Y
D,S42422B,"Displ commnt suprcndl fx w/o intrcndl fx l humer, 7thB      ", ,Y
D,S42423A,"Displ commnt suprcndl fx w/o intrcndl fx unsp humerus, init ", ,Y
D,S42423B,"Displ commnt suprcndl fx w/o intrcndl fx unsp humer, 7thB   ", ,Y
D,S42424A,"Nondisp commnt suprcndl fx w/o intrcndl fx r humerus, init  ", ,Y
D,S42424B,"Nondisp commnt suprcndl fx w/o intrcndl fx r humer, 7thB    ", ,Y
D,S42425A,"Nondisp commnt suprcndl fx w/o intrcndl fx l humerus, init  ", ,Y
D,S42425B,"Nondisp commnt suprcndl fx w/o intrcndl fx l humer, 7thB    ", ,Y
D,S42426A,"Nondisp commnt suprcndl fx w/o intrcndl fx unsp humer, init ", ,Y
D,S42426B,"Nondisp commnt suprcndl fx w/o intrcndl fx unsp humer, 7thB ", ,Y
D,S42431A,"Disp fx (avulsion) of lateral epicondyle of r humerus, init ", ,Y
D,S42431B,"Disp fx of lateral epicondyle of r humerus, init for opn fx ", ,Y
D,S42432A,"Disp fx (avulsion) of lateral epicondyle of l humerus, init ", ,Y
D,S42432B,"Disp fx of lateral epicondyle of l humerus, init for opn fx ", ,Y
D,S42433A,"Disp fx of lateral epicondyle of unsp humerus, init         ", ,Y
D,S42433B,"Disp fx of lateral epicondyl of unsp humer, init for opn fx ", ,Y
D,S42434A,"Nondisp fx of lateral epicondyle of r humerus, init         ", ,Y
D,S42434B,"Nondisp fx of lateral epicondyl of r humer, init for opn fx ", ,Y
D,S42435A,"Nondisp fx of lateral epicondyle of l humerus, init         ", ,Y
D,S42435B,"Nondisp fx of lateral epicondyl of l humer, init for opn fx ", ,Y
D,S42436A,"Nondisp fx of lateral epicondyle of unsp humerus, init      ", ,Y
D,S42436B,"Nondisp fx of lateral epicondyl of unsp humer, 7thB         ", ,Y
D,S42441A,"Disp fx (avulsion) of medial epicondyle of r humerus, init  ", ,Y
D,S42441B,"Disp fx of medial epicondyle of r humerus, init for opn fx  ", ,Y
D,S42442A,"Disp fx (avulsion) of medial epicondyle of l humerus, init  ", ,Y
D,S42442B,"Disp fx of medial epicondyle of l humerus, init for opn fx  ", ,Y
D,S42443A,"Disp fx of medial epicondyle of unsp humerus, init          ", ,Y
D,S42443B,"Disp fx of medial epicondyl of unsp humerus, init for opn fx", ,Y
D,S42444A,"Nondisp fx of medial epicondyle of r humerus, init          ", ,Y
D,S42444B,"Nondisp fx of medial epicondyl of r humerus, init for opn fx", ,Y
D,S42445A,"Nondisp fx of medial epicondyle of l humerus, init          ", ,Y
D,S42445B,"Nondisp fx of medial epicondyl of l humerus, init for opn fx", ,Y
D,S42446A,"Nondisp fx of medial epicondyle of unsp humerus, init       ", ,Y
D,S42446B,"Nondisp fx of med epicondyl of unsp humer, init for opn fx  ", ,Y
D,S42447A,"Incarcerated fracture of medial epicondyl of r humerus, init", ,Y
D,S42447B,"Incarcerated fx of med epicondyl of r humer, init for opn fx", ,Y
D,S42448A,"Incarcerated fracture of medial epicondyl of l humerus, init", ,Y
D,S42448B,"Incarcerated fx of med epicondyl of l humer, init for opn fx", ,Y
D,S42449A,"Incarcerated fx of medial epicondyl of unsp humerus, init   ", ,Y
D,S42449B,"Incarcerated fx of med epicondyl of unsp humer, 7thB        ", ,Y
D,S42451A,"Disp fx of lateral condyle of right humerus, init           ", ,Y
D,S42451B,"Disp fx of lateral condyle of right humerus, init for opn fx", ,Y
D,S42452A,"Disp fx of lateral condyle of left humerus, init for clos fx", ,Y
D,S42452B,"Disp fx of lateral condyle of left humerus, init for opn fx ", ,Y
D,S42453A,"Disp fx of lateral condyle of unsp humerus, init for clos fx", ,Y
D,S42453B,"Disp fx of lateral condyle of unsp humerus, init for opn fx ", ,Y
D,S42454A,"Nondisp fx of lateral condyle of right humerus, init        ", ,Y
D,S42454B,"Nondisp fx of lateral condyle of r humerus, init for opn fx ", ,Y
D,S42455A,"Nondisp fx of lateral condyle of left humerus, init         ", ,Y
D,S42455B,"Nondisp fx of lateral condyle of l humerus, init for opn fx ", ,Y
D,S42456A,"Nondisp fx of lateral condyle of unsp humerus, init         ", ,Y
D,S42456B,"Nondisp fx of lateral condyle of unsp humer, init for opn fx", ,Y
D,S42461A,"Disp fx of medial condyle of right humerus, init for clos fx", ,Y
D,S42461B,"Disp fx of medial condyle of right humerus, init for opn fx ", ,Y
D,S42462A,"Disp fx of medial condyle of left humerus, init for clos fx ", ,Y
D,S42462B,"Disp fx of medial condyle of left humerus, init for opn fx  ", ,Y
D,S42463A,"Disp fx of medial condyle of unsp humerus, init for clos fx ", ,Y
D,S42463B,"Disp fx of medial condyle of unsp humerus, init for opn fx  ", ,Y
D,S42464A,"Nondisp fx of medial condyle of right humerus, init         ", ,Y
D,S42464B,"Nondisp fx of medial condyle of r humerus, init for opn fx  ", ,Y
D,S42465A,"Nondisp fx of medial condyle of left humerus, init          ", ,Y
D,S42465B,"Nondisp fx of medial condyle of l humerus, init for opn fx  ", ,Y
D,S42466A,"Nondisp fx of medial condyle of unsp humerus, init          ", ,Y
D,S42466B,"Nondisp fx of medial condyle of unsp humer, init for opn fx ", ,Y
D,S42471A,"Displaced transcondylar fracture of right humerus, init     ", ,Y
D,S42471B,"Displaced transcondy fracture of r humerus, init for opn fx ", ,Y
D,S42472A,"Displaced transcondylar fracture of left humerus, init      ", ,Y
D,S42472B,"Displaced transcondy fracture of l humerus, init for opn fx ", ,Y
D,S42473A,"Displaced transcondylar fracture of unsp humerus, init      ", ,Y
D,S42473B,"Displaced transcondy fx unsp humerus, init for opn fx       ", ,Y
D,S42474A,"Nondisplaced transcondylar fracture of right humerus, init  ", ,Y
D,S42474B,"Nondisp transcondy fracture of r humerus, init for opn fx   ", ,Y
D,S42475A,"Nondisplaced transcondylar fracture of left humerus, init   ", ,Y
D,S42475B,"Nondisp transcondy fracture of l humerus, init for opn fx   ", ,Y
D,S42476A,"Nondisplaced transcondylar fracture of unsp humerus, init   ", ,Y
D,S42476B,"Nondisp transcondy fracture of unsp humerus, init for opn fx", ,Y
D,S42481A,"Torus fracture of lower end of right humerus, init          ", ,Y
D,S42482A,"Torus fracture of lower end of left humerus, init           ", ,Y
D,S42489A,"Torus fracture of lower end of unsp humerus, init           ", ,Y
D,S42491A,"Oth disp fx of lower end of right humerus, init for clos fx ", ,Y
D,S42491B,"Oth disp fx of lower end of right humerus, init for opn fx  ", ,Y
D,S42492A,"Oth disp fx of lower end of left humerus, init for clos fx  ", ,Y
D,S42492B,"Oth disp fx of lower end of left humerus, init for opn fx   ", ,Y
D,S42493A,"Oth disp fx of lower end of unsp humerus, init for clos fx  ", ,Y
