Type,Code,Description,Injury,Injury Dx
D,W5801XA,"Bitten by alligator, initial encounter                      ",R, 
D,W5802XA,"Struck by alligator, initial encounter                      ",R, 
D,W5803XA,"Crushed by alligator, initial encounter                     ",R, 
D,W5809XA,"Other contact with alligator, initial encounter             ",R, 
D,W5811XA,"Bitten by crocodile, initial encounter                      ",R, 
D,W5812XA,"Struck by crocodile, initial encounter                      ",R, 
D,W5813XA,"Crushed by crocodile, initial encounter                     ",R, 
D,W5819XA,"Other contact with crocodile, initial encounter             ",R, 
D,W5901XA,"Bitten by nonvenomous lizards, initial encounter            ",R, 
D,W5902XA,"Struck by nonvenomous lizards, initial encounter            ",R, 
D,W5909XA,"Other contact with nonvenomous lizards, initial encounter   ",R, 
D,W5911XA,"Bitten by nonvenomous snake, initial encounter              ",R, 
D,W5912XA,"Struck by nonvenomous snake, initial encounter              ",R, 
D,W5913XA,"Crushed by nonvenomous snake, initial encounter             ",R, 
D,W5919XA,"Other contact with nonvenomous snake, initial encounter     ",R, 
D,W5921XA,"Bitten by turtle, initial encounter                         ",R, 
D,W5922XA,"Struck by turtle, initial encounter                         ",R, 
D,W5929XA,"Other contact with turtle, initial encounter                ",R, 
D,W5981XA,"Bitten by other nonvenomous reptiles, initial encounter     ",R, 
D,W5982XA,"Struck by other nonvenomous reptiles, initial encounter     ",R, 
D,W5983XA,"Crushed by other nonvenomous reptiles, initial encounter    ",R, 
D,W5989XA,"Other contact with other nonvenomous reptiles, init encntr  ",R, 
D,W60XXXA,"Cntct w nonvenom plant thorns & spines & sharp leaves, init ",R, 
D,W6101XA,"Bitten by parrot, initial encounter                         ",R, 
D,W6102XA,"Struck by parrot, initial encounter                         ",R, 
D,W6109XA,"Other contact with parrot, initial encounter                ",R, 
D,W6111XA,"Bitten by macaw, initial encounter                          ",R, 
D,W6112XA,"Struck by macaw, initial encounter                          ",R, 
D,W6119XA,"Other contact with macaw, initial encounter                 ",R, 
D,W6121XA,"Bitten by other psittacines, initial encounter              ",R, 
D,W6122XA,"Struck by other psittacines, initial encounter              ",R, 
D,W6129XA,"Other contact with other psittacines, initial encounter     ",R, 
D,W6132XA,"Struck by chicken, initial encounter                        ",R, 
D,W6133XA,"Pecked by chicken, initial encounter                        ",R, 
D,W6139XA,"Other contact with chicken, initial encounter               ",R, 
D,W6142XA,"Struck by turkey, initial encounter                         ",R, 
D,W6143XA,"Pecked by turkey, initial encounter                         ",R, 
D,W6149XA,"Other contact with turkey, initial encounter                ",R, 
D,W6151XA,"Bitten by goose, initial encounter                          ",R, 
D,W6152XA,"Struck by goose, initial encounter                          ",R, 
D,W6159XA,"Other contact with goose, initial encounter                 ",R, 
D,W6161XA,"Bitten by duck, initial encounter                           ",R, 
D,W6162XA,"Struck by duck, initial encounter                           ",R, 
D,W6169XA,"Other contact with duck, initial encounter                  ",R, 
D,W6191XA,"Bitten by other birds, initial encounter                    ",R, 
D,W6192XA,"Struck by other birds, initial encounter                    ",R, 
D,W6199XA,"Other contact with other birds, initial encounter           ",R, 
D,W620XXA,"Contact with nonvenomous frogs, initial encounter           ",R, 
D,W621XXA,"Contact with nonvenomous toads, initial encounter           ",R, 
D,W629XXA,"Contact with other nonvenomous amphibians, initial encounter",R, 
D,W64XXXA,"Exposure to other animate mechanical forces, init encntr    ",R, 
D,W65XXXA,"Accidental drowning and submersion while in bath-tub, init  ",R, 
D,W67XXXA,"Accidental drown while in swimming-pool, init               ",R, 
D,W69XXXA,"Accidental drown while in natural water, init               ",R, 
D,W73XXXA,"Oth cause of accidental non-transport drown, init           ",R, 
D,W74XXXA,"Unsp cause of accidental drowning and submersion, init      ",R, 
D,W85XXXA,"Exposure to electric transmission lines, initial encounter  ",R, 
D,W860XXA,"Exposure to domestic wiring and appliances, init encntr     ",R, 
D,W861XXA,"Expsr to industr wiring, appliances & electrical mach, init ",R, 
D,W868XXA,"Exposure to other electric current, initial encounter       ",R, 
D,W880XXA,"Exposure to X-rays, initial encounter                       ",R, 
D,W881XXA,"Exposure to radioactive isotopes, initial encounter         ",R, 
D,W888XXA,"Exposure to other ionizing radiation, initial encounter     ",R, 
D,W890XXA,"Exposure to welding light (arc), initial encounter          ",R, 
D,W891XXA,"Exposure to tanning bed, initial encounter                  ",R, 
D,W898XXA,"Exposure to oth man-made visible and ultraviolet light, init",R, 
D,W899XXA,"Expsr to unsp man-made visible and ultraviolet light, init  ",R, 
D,W900XXA,"Exposure to radiofrequency, initial encounter               ",R, 
D,W901XXA,"Exposure to infrared radiation, initial encounter           ",R, 
D,W902XXA,"Exposure to laser radiation, initial encounter              ",R, 
D,W908XXA,"Exposure to other nonionizing radiation, initial encounter  ",R, 
D,W92XXXA,"Exposure to excessive heat of man-made origin, init encntr  ",R, 
D,W9301XA,"Contact with dry ice, initial encounter                     ",R, 
D,W9302XA,"Inhalation of dry ice, initial encounter                    ",R, 
D,W9311XA,"Contact with liquid air, initial encounter                  ",R, 
D,W9312XA,"Inhalation of liquid air, initial encounter                 ",R, 
D,W932XXA,"Prolonged exposure in deep freeze unit or refrigerator, init",R, 
D,W938XXA,"Exposure to oth excessive cold of man-made origin, init     ",R, 
D,W940XXA,"Exposure to prolonged high air pressure, initial encounter  ",R, 
D,W9411XA,"Expsr to resdnce or prolonged visit at high altitude, init  ",R, 
D,W9412XA,"Exposure to other prolonged low air pressure, init encntr   ",R, 
D,W9421XA,"Expsr to rdct in atmos pressr wh surfc fr dp-watr div, init ",R, 
D,W9422XA,"Expsr to rdct in atmos pressr wh surfc fr underground, init ",R, 
D,W9423XA,"Expsr to chng in air pressure in arcrft during ascent, init ",R, 
D,W9429XA,"Expsr to oth rapid changes in air pressr during ascent, init",R, 
D,W9431XA,"Expsr to chng in air pressure in arcrft during descent, init",R, 
D,W9432XA,"Expsr to high air pressure from rapid descent in water, init",R, 
D,W9439XA,"Expsr to oth rapid changes in air pressr dur descent, init  ",R, 
D,W99XXXA,"Exposure to oth man-made environmental factors, init encntr ",R, 
D,X000XXA,"Exposure to flames in uncontrolled fire in bldg, init       ",R, 
D,X001XXA,"Exposure to smoke in uncontrolled fire in bldg, init        ",R, 
D,X002XXA,"Injury due to collapse of burn bldg in uncntrld fire, init  ",R, 
D,X003XXA,"Fall from burning bldg in uncontrolled fire, init           ",R, 
D,X004XXA,"Hit by object from burning bldg in uncontrolled fire, init  ",R, 
D,X005XXA,"Jump from burning bldg in uncontrolled fire, init           ",R, 
D,X008XXA,"Oth exposure to uncontrolled fire in bldg, init             ",R, 
D,X010XXA,"Exposure to flames in uncontrolled fire, not in bldg, init  ",R, 
D,X011XXA,"Exposure to smoke in uncontrolled fire, not in bldg, init   ",R, 
D,X013XXA,"Fall due to uncontrolled fire, not in bldg, init            ",R, 
D,X014XXA,"Hit by object due to uncontrolled fire, not in bldg, init   ",R, 
D,X018XXA,"Oth exposure to uncontrolled fire, not in bldg, init        ",R, 
D,X020XXA,"Exposure to flames in controlled fire in bldg, init         ",R, 
D,X021XXA,"Exposure to smoke in controlled fire in bldg, init          ",R, 
D,X022XXA,"Injury due to collapse of burning bldg in ctrl fire, init   ",R, 
D,X023XXA,"Fall from burning bldg in controlled fire, init             ",R, 
D,X024XXA,"Hit by object from burning bldg in controlled fire, init    ",R, 
D,X025XXA,"Jump from burning bldg in controlled fire, init             ",R, 
D,X028XXA,"Oth exposure to controlled fire in bldg, init               ",R, 
D,X030XXA,"Exposure to flames in controlled fire, not in bldg, init    ",R, 
D,X031XXA,"Exposure to smoke in controlled fire, not in bldg, init     ",R, 
D,X033XXA,"Fall due to controlled fire, not in bldg, init              ",R, 
D,X034XXA,"Hit by object due to controlled fire, not in bldg, init     ",R, 
D,X038XXA,"Oth exposure to controlled fire, not in bldg, init          ",R, 
D,X04XXXA,"Exposure to ignition of highly flammable material, init     ",R, 
D,X05XXXA,"Exposure to ignition or melting of nightwear, init encntr   ",R, 
D,X060XXA,"Exposure to ignition of plastic jewelry, initial encounter  ",R, 
D,X061XXA,"Exposure to melting of plastic jewelry, initial encounter   ",R, 
D,X062XXA,"Exposure to ignition of oth clothing and apparel, init      ",R, 
D,X063XXA,"Exposure to melting of oth clothing and apparel, init encntr",R, 
D,X0800XA,"Exposure to bed fire due to unsp burning material, init     ",R, 
D,X0801XA,"Exposure to bed fire due to burning cigarette, init encntr  ",R, 
D,X0809XA,"Exposure to bed fire due to oth burning material, init      ",R, 
D,X0810XA,"Exposure to sofa fire due to unsp burning material, init    ",R, 
D,X0811XA,"Exposure to sofa fire due to burning cigarette, init encntr ",R, 
D,X0819XA,"Exposure to sofa fire due to oth burning material, init     ",R, 
D,X0820XA,"Expsr to oth furniture fire due to unsp burn material, init ",R, 
D,X0821XA,"Expsr to oth furniture fire due to burning cigarette, init  ",R, 
D,X0829XA,"Expsr to oth furniture fire due to oth burn material, init  ",R, 
D,X088XXA,"Exposure to oth smoke, fire and flames, init encntr         ",R, 
D,X100XXA,"Contact with hot drinks, initial encounter                  ",R, 
D,X101XXA,"Contact with hot food, initial encounter                    ",R, 
D,X102XXA,"Contact with fats and cooking oils, initial encounter       ",R, 
D,X110XXA,"Contact with hot water in bath or tub, initial encounter    ",R, 
D,X111XXA,"Contact with running hot water, initial encounter           ",R, 
D,X118XXA,"Contact with other hot tap-water, initial encounter         ",R, 
D,X12XXXA,"Contact with other hot fluids, initial encounter            ",R, 
D,X130XXA,"Inhalation of steam and other hot vapors, initial encounter ",R, 
D,X131XXA,"Other contact with steam and other hot vapors, init encntr  ",R, 
D,X140XXA,"Inhalation of hot air and gases, initial encounter          ",R, 
D,X141XXA,"Other contact with hot air and other hot gases, init encntr ",R, 
D,X150XXA,"Contact with hot stove (kitchen), initial encounter         ",R, 
D,X151XXA,"Contact with hot toaster, initial encounter                 ",R, 
D,X152XXA,"Contact with hotplate, initial encounter                    ",R, 
D,X153XXA,"Contact with hot saucepan or skillet, initial encounter     ",R, 
D,X158XXA,"Contact with other hot household appliances, init encntr    ",R, 
D,X16XXXA,"Contact w hot heating appliances, radiators and pipes, init ",R, 
D,X17XXXA,"Contact with hot engines, machinery and tools, init encntr  ",R, 
D,X18XXXA,"Contact with other hot metals, initial encounter            ",R, 
D,X19XXXA,"Contact with other heat and hot substances, init encntr     ",R, 
D,X30XXXA,"Exposure to excessive natural heat, initial encounter       ",R, 
D,X31XXXA,"Exposure to excessive natural cold, initial encounter       ",R, 
D,X32XXXA,"Exposure to sunlight, initial encounter                     ",R, 
D,X34XXXA,"Earthquake, initial encounter                               ",R, 
D,X35XXXA,"Volcanic eruption, initial encounter                        ",R, 
D,X360XXA,"Collapse of dam or man-made struct cause earth movmnt, init ",R, 
D,X361XXA,"Avalanche, landslide, or mudslide, initial encounter        ",R, 
D,X370XXA,"Hurricane, initial encounter                                ",R, 
D,X371XXA,"Tornado, initial encounter                                  ",R, 
D,X372XXA,"Blizzard (snow)(ice), initial encounter                     ",R, 
D,X373XXA,"Dust storm, initial encounter                               ",R, 
D,X3741XA,"Tidal wave due to earthquake or volcanic eruption, init     ",R, 
D,X3742XA,"Tidal wave due to storm, initial encounter                  ",R, 
D,X3743XA,"Tidal wave due to landslide, initial encounter              ",R, 
D,X378XXA,"Other cataclysmic storms, initial encounter                 ",R, 
D,X379XXA,"Unspecified cataclysmic storm, initial encounter            ",R, 
D,X38XXXA,"Flood, initial encounter                                    ",R, 
D,X3901XA,"Exposure to radon, initial encounter                        ",R, 
D,X3908XA,"Exposure to other natural radiation, initial encounter      ",R, 
D,X398XXA,"Other exposure to forces of nature, initial encounter       ",R, 
D,X52XXXA,"Prolonged stay in weightless environment, initial encounter ",R, 
D,X58XXXA,"Exposure to other specified factors, initial encounter      ",R, 
D,X710XXA,"Intentional self-harm by drown while in bathtub, init       ",R, 
D,X711XXA,"Intentional self-harm by drown while in swimming pool, init ",R, 
D,X712XXA,"Self-harm by drown after jump into swimming pool, init      ",R, 
D,X713XXA,"Intentional self-harm by drown in natural water, init       ",R, 
D,X718XXA,"Oth intentional self-harm by drowning and submersion, init  ",R, 
D,X719XXA,"Intentional self-harm by drowning and submersion, unsp, init",R, 
D,X72XXXA,"Intentional self-harm by handgun discharge, init encntr     ",R, 
